10000
0.18
0.000000E+00 0.686715E+13 0.226048E+05 0.160477E+05 0.155061E+15
0.192663E-02 0.512060E+13 0.208446E+05 0.148069E+05 0.182194E+15
0.385326E-02 0.306521E+13 0.180863E+05 0.128640E+05 0.241538E+15
0.577988E-02 0.195458E+13 0.159657E+05 0.113724E+05 0.309280E+15
0.770651E-02 0.136084E+13 0.144380E+05 0.102995E+05 0.377355E+15
0.963314E-02 0.101373E+13 0.133016E+05 0.950230E+04 0.443627E+15
0.115598E-01 0.793223E+12 0.124217E+05 0.888597E+04 0.507631E+15
0.134864E-01 0.643653E+12 0.117169E+05 0.839293E+04 0.569387E+15
0.154130E-01 0.536889E+12 0.111365E+05 0.798747E+04 0.629051E+15
0.173397E-01 0.457564E+12 0.106478E+05 0.764656E+04 0.686809E+15
0.192663E-01 0.396702E+12 0.102289E+05 0.735472E+04 0.742839E+15
0.211929E-01 0.348771E+12 0.986446E+04 0.710115E+04 0.797301E+15
0.231195E-01 0.310196E+12 0.954349E+04 0.687810E+04 0.850338E+15
0.250462E-01 0.278583E+12 0.925784E+04 0.667983E+04 0.902071E+15
0.269728E-01 0.252271E+12 0.900135E+04 0.650202E+04 0.952610E+15
0.288994E-01 0.230078E+12 0.876928E+04 0.634131E+04 0.100205E+16
0.308260E-01 0.211142E+12 0.855787E+04 0.619506E+04 0.105047E+16
0.327527E-01 0.194821E+12 0.836417E+04 0.606115E+04 0.109794E+16
0.346793E-01 0.180628E+12 0.818577E+04 0.593790E+04 0.114454E+16
0.366059E-01 0.168186E+12 0.802068E+04 0.582395E+04 0.119031E+16
0.385326E-01 0.157203E+12 0.786729E+04 0.571817E+04 0.123531E+16
0.404592E-01 0.147444E+12 0.772424E+04 0.561962E+04 0.127959E+16
0.423858E-01 0.138723E+12 0.759037E+04 0.552750E+04 0.132318E+16
0.443124E-01 0.130888E+12 0.746470E+04 0.544110E+04 0.136612E+16
0.462391E-01 0.123817E+12 0.734642E+04 0.535986E+04 0.140846E+16
0.481657E-01 0.117406E+12 0.723478E+04 0.528326E+04 0.145021E+16
0.500923E-01 0.111569E+12 0.712917E+04 0.521086E+04 0.149141E+16
0.520190E-01 0.106237E+12 0.702905E+04 0.514229E+04 0.153209E+16
0.539456E-01 0.101349E+12 0.693394E+04 0.507720E+04 0.157226E+16
0.558722E-01 0.968524E+11 0.684342E+04 0.501531E+04 0.161196E+16
0.577988E-01 0.927047E+11 0.675711E+04 0.495636E+04 0.165119E+16
0.597255E-01 0.888679E+11 0.667468E+04 0.490011E+04 0.168999E+16
0.616521E-01 0.853096E+11 0.659585E+04 0.484635E+04 0.172836E+16
0.635787E-01 0.820015E+11 0.652034E+04 0.479491E+04 0.176633E+16
0.655053E-01 0.789190E+11 0.644792E+04 0.474561E+04 0.180391E+16
0.674320E-01 0.760407E+11 0.637837E+04 0.469831E+04 0.184111E+16
0.693586E-01 0.733475E+11 0.631151E+04 0.465287E+04 0.187796E+16
0.712852E-01 0.708228E+11 0.624715E+04 0.460917E+04 0.191445E+16
0.732119E-01 0.684518E+11 0.618513E+04 0.456710E+04 0.195060E+16
0.751385E-01 0.662214E+11 0.612532E+04 0.452655E+04 0.198643E+16
0.770651E-01 0.641197E+11 0.606757E+04 0.448744E+04 0.202195E+16
0.789917E-01 0.621364E+11 0.601177E+04 0.444968E+04 0.205716E+16
0.809184E-01 0.602621E+11 0.595780E+04 0.441318E+04 0.209207E+16
0.828450E-01 0.584884E+11 0.590556E+04 0.437788E+04 0.212670E+16
0.847716E-01 0.568075E+11 0.585496E+04 0.434371E+04 0.216104E+16
0.866983E-01 0.552127E+11 0.580590E+04 0.431062E+04 0.219512E+16
0.886249E-01 0.536978E+11 0.575832E+04 0.427854E+04 0.222893E+16
0.905515E-01 0.522570E+11 0.571212E+04 0.424742E+04 0.226249E+16
0.924781E-01 0.508853E+11 0.566724E+04 0.421722E+04 0.229580E+16
0.944048E-01 0.495779E+11 0.562362E+04 0.418788E+04 0.232887E+16
0.963314E-01 0.483307E+11 0.558120E+04 0.415937E+04 0.236170E+16
0.982580E-01 0.471396E+11 0.553991E+04 0.413165E+04 0.239431E+16
0.100185E+00 0.460011E+11 0.549972E+04 0.410468E+04 0.242669E+16
0.102111E+00 0.449119E+11 0.546056E+04 0.407843E+04 0.245885E+16
0.104038E+00 0.438690E+11 0.542239E+04 0.405286E+04 0.249079E+16
0.105965E+00 0.428696E+11 0.538517E+04 0.402794E+04 0.252253E+16
0.107891E+00 0.419111E+11 0.534885E+04 0.400366E+04 0.255407E+16
0.109818E+00 0.409911E+11 0.531341E+04 0.397999E+04 0.258541E+16
0.111744E+00 0.401075E+11 0.527880E+04 0.395690E+04 0.261655E+16
0.113671E+00 0.392581E+11 0.524499E+04 0.393433E+04 0.264751E+16
0.115598E+00 0.384411E+11 0.521194E+04 0.391228E+04 0.267828E+16
0.117524E+00 0.376548E+11 0.517964E+04 0.389074E+04 0.270886E+16
0.119451E+00 0.368975E+11 0.514804E+04 0.386969E+04 0.273927E+16
0.121378E+00 0.361676E+11 0.511712E+04 0.384907E+04 0.276951E+16
0.123304E+00 0.354639E+11 0.508686E+04 0.382890E+04 0.279957E+16
0.125231E+00 0.347848E+11 0.505723E+04 0.380919E+04 0.282947E+16
0.127157E+00 0.341293E+11 0.502822E+04 0.378989E+04 0.285920E+16
0.129084E+00 0.334961E+11 0.499978E+04 0.377100E+04 0.288878E+16
0.131011E+00 0.328841E+11 0.497192E+04 0.375251E+04 0.291819E+16
0.132937E+00 0.322924E+11 0.494460E+04 0.373439E+04 0.294745E+16
0.134864E+00 0.317199E+11 0.491781E+04 0.371663E+04 0.297656E+16
0.136791E+00 0.311659E+11 0.489153E+04 0.369923E+04 0.300552E+16
0.138717E+00 0.306294E+11 0.486575E+04 0.368216E+04 0.303433E+16
0.140644E+00 0.301096E+11 0.484044E+04 0.366542E+04 0.306300E+16
0.142570E+00 0.296058E+11 0.481560E+04 0.364898E+04 0.309153E+16
0.144497E+00 0.291173E+11 0.479120E+04 0.363284E+04 0.311992E+16
0.146424E+00 0.286435E+11 0.476724E+04 0.361699E+04 0.314817E+16
0.148350E+00 0.281837E+11 0.474369E+04 0.360143E+04 0.317629E+16
0.150277E+00 0.277372E+11 0.472055E+04 0.358615E+04 0.320428E+16
0.152204E+00 0.273037E+11 0.469781E+04 0.357114E+04 0.323214E+16
0.154130E+00 0.268824E+11 0.467545E+04 0.355640E+04 0.325987E+16
0.156057E+00 0.264730E+11 0.465346E+04 0.354190E+04 0.328747E+16
0.157983E+00 0.260749E+11 0.463184E+04 0.352766E+04 0.331496E+16
0.159910E+00 0.256878E+11 0.461056E+04 0.351365E+04 0.334232E+16
0.161837E+00 0.253111E+11 0.458963E+04 0.349988E+04 0.336956E+16
0.163763E+00 0.249444E+11 0.456902E+04 0.348633E+04 0.339668E+16
0.165690E+00 0.245875E+11 0.454874E+04 0.347300E+04 0.342369E+16
0.167617E+00 0.242398E+11 0.452877E+04 0.345989E+04 0.345058E+16
0.169543E+00 0.239011E+11 0.450911E+04 0.344699E+04 0.347736E+16
0.171470E+00 0.235711E+11 0.448974E+04 0.343428E+04 0.350403E+16
0.173397E+00 0.232494E+11 0.447066E+04 0.342178E+04 0.353059E+16
0.175323E+00 0.229357E+11 0.445186E+04 0.340947E+04 0.355704E+16
0.177250E+00 0.226297E+11 0.443334E+04 0.339734E+04 0.358338E+16
0.179176E+00 0.223312E+11 0.441508E+04 0.338540E+04 0.360962E+16
0.181103E+00 0.220399E+11 0.439708E+04 0.337363E+04 0.363576E+16
0.183030E+00 0.217555E+11 0.437934E+04 0.336203E+04 0.366180E+16
0.184956E+00 0.214779E+11 0.436184E+04 0.335061E+04 0.368773E+16
0.186883E+00 0.212067E+11 0.434459E+04 0.333935E+04 0.371357E+16
0.188810E+00 0.209418E+11 0.432757E+04 0.332825E+04 0.373930E+16
0.190736E+00 0.206829E+11 0.431078E+04 0.331730E+04 0.376495E+16
0.192663E+00 0.204299E+11 0.429422E+04 0.330651E+04 0.379049E+16
0.194589E+00 0.201826E+11 0.427787E+04 0.329587E+04 0.381594E+16
0.196516E+00 0.199408E+11 0.426174E+04 0.328537E+04 0.384130E+16
0.198443E+00 0.197043E+11 0.424582E+04 0.327502E+04 0.386657E+16
0.200369E+00 0.194729E+11 0.423010E+04 0.326480E+04 0.389174E+16
0.202296E+00 0.192465E+11 0.421458E+04 0.325472E+04 0.391683E+16
0.204223E+00 0.190249E+11 0.419925E+04 0.324477E+04 0.394183E+16
0.206149E+00 0.188080E+11 0.418412E+04 0.323496E+04 0.396674E+16
0.208076E+00 0.185957E+11 0.416918E+04 0.322527E+04 0.399156E+16
0.210002E+00 0.183877E+11 0.415441E+04 0.321570E+04 0.401630E+16
0.211929E+00 0.181841E+11 0.413983E+04 0.320625E+04 0.404096E+16
0.213856E+00 0.179845E+11 0.412542E+04 0.319693E+04 0.406553E+16
0.215782E+00 0.177890E+11 0.411118E+04 0.318772E+04 0.409002E+16
0.217709E+00 0.175974E+11 0.409711E+04 0.317862E+04 0.411443E+16
0.219636E+00 0.174096E+11 0.408320E+04 0.316963E+04 0.413876E+16
0.221562E+00 0.172255E+11 0.406945E+04 0.316076E+04 0.416300E+16
0.223489E+00 0.170450E+11 0.405587E+04 0.315199E+04 0.418717E+16
0.225415E+00 0.168679E+11 0.404243E+04 0.314332E+04 0.421127E+16
0.227342E+00 0.166943E+11 0.402915E+04 0.313476E+04 0.423528E+16
0.229269E+00 0.165239E+11 0.401601E+04 0.312630E+04 0.425922E+16
0.231195E+00 0.163567E+11 0.400302E+04 0.311793E+04 0.428308E+16
0.233122E+00 0.161927E+11 0.399018E+04 0.310967E+04 0.430687E+16
0.235049E+00 0.160316E+11 0.397747E+04 0.310149E+04 0.433059E+16
0.236975E+00 0.158736E+11 0.396490E+04 0.309341E+04 0.435423E+16
0.238902E+00 0.157184E+11 0.395246E+04 0.308542E+04 0.437780E+16
0.240828E+00 0.155660E+11 0.394016E+04 0.307752E+04 0.440130E+16
0.242755E+00 0.154163E+11 0.392798E+04 0.306971E+04 0.442473E+16
0.244682E+00 0.152693E+11 0.391593E+04 0.306198E+04 0.444808E+16
0.246608E+00 0.151248E+11 0.390401E+04 0.305434E+04 0.447137E+16
0.248535E+00 0.149829E+11 0.389221E+04 0.304678E+04 0.449459E+16
0.250462E+00 0.148435E+11 0.388053E+04 0.303930E+04 0.451775E+16
0.252388E+00 0.147064E+11 0.386896E+04 0.303190E+04 0.454083E+16
0.254315E+00 0.145717E+11 0.385752E+04 0.302458E+04 0.456385E+16
0.256241E+00 0.144393E+11 0.384618E+04 0.301734E+04 0.458680E+16
0.258168E+00 0.143090E+11 0.383496E+04 0.301017E+04 0.460969E+16
0.260095E+00 0.141810E+11 0.382385E+04 0.300308E+04 0.463251E+16
0.262021E+00 0.140551E+11 0.381284E+04 0.299605E+04 0.465527E+16
0.263948E+00 0.139312E+11 0.380194E+04 0.298911E+04 0.467797E+16
0.265875E+00 0.138094E+11 0.379115E+04 0.298223E+04 0.470060E+16
0.267801E+00 0.136895E+11 0.378046E+04 0.297542E+04 0.472317E+16
0.269728E+00 0.135716E+11 0.376987E+04 0.296867E+04 0.474568E+16
0.271655E+00 0.134555E+11 0.375938E+04 0.296200E+04 0.476813E+16
0.273581E+00 0.133413E+11 0.374898E+04 0.295539E+04 0.479051E+16
0.275508E+00 0.132289E+11 0.373868E+04 0.294885E+04 0.481284E+16
0.277434E+00 0.131182E+11 0.372848E+04 0.294237E+04 0.483511E+16
0.279361E+00 0.130092E+11 0.371837E+04 0.293595E+04 0.485732E+16
0.281288E+00 0.129020E+11 0.370835E+04 0.292959E+04 0.487947E+16
0.283214E+00 0.127963E+11 0.369842E+04 0.292330E+04 0.490156E+16
0.285141E+00 0.126923E+11 0.368857E+04 0.291706E+04 0.492359E+16
0.287068E+00 0.125898E+11 0.367882E+04 0.291088E+04 0.494557E+16
0.288994E+00 0.124889E+11 0.366915E+04 0.290475E+04 0.496749E+16
0.290921E+00 0.123894E+11 0.365956E+04 0.289868E+04 0.498936E+16
0.292847E+00 0.122915E+11 0.365006E+04 0.289267E+04 0.501117E+16
0.294774E+00 0.121950E+11 0.364064E+04 0.288671E+04 0.503292E+16
0.296701E+00 0.120998E+11 0.363130E+04 0.288080E+04 0.505462E+16
0.298627E+00 0.120061E+11 0.362204E+04 0.287495E+04 0.507627E+16
0.300554E+00 0.119137E+11 0.361285E+04 0.286915E+04 0.509786E+16
0.302481E+00 0.118226E+11 0.360374E+04 0.286340E+04 0.511940E+16
0.304407E+00 0.117329E+11 0.359471E+04 0.285770E+04 0.514089E+16
0.306334E+00 0.116443E+11 0.358576E+04 0.285206E+04 0.516232E+16
0.308260E+00 0.115571E+11 0.357687E+04 0.284646E+04 0.518370E+16
0.310187E+00 0.114710E+11 0.356806E+04 0.284091E+04 0.520503E+16
0.312114E+00 0.113862E+11 0.355932E+04 0.283540E+04 0.522631E+16
0.314040E+00 0.113025E+11 0.355065E+04 0.282995E+04 0.524754E+16
0.315967E+00 0.112199E+11 0.354205E+04 0.282454E+04 0.526872E+16
