10000
0.1
0.000000E+00 0.326404E+07 0.240965E+04 0.206946E+04 0.102857E+17
0.294402E-02 0.326403E+07 0.240964E+04 0.206946E+04 0.102857E+17
0.588804E-02 0.326402E+07 0.240964E+04 0.206946E+04 0.102858E+17
0.883206E-02 0.326400E+07 0.240963E+04 0.206946E+04 0.102858E+17
0.117761E-01 0.326396E+07 0.240963E+04 0.206945E+04 0.102859E+17
0.147201E-01 0.326392E+07 0.240961E+04 0.206944E+04 0.102859E+17
0.176641E-01 0.326387E+07 0.240960E+04 0.206944E+04 0.102860E+17
0.206081E-01 0.326381E+07 0.240958E+04 0.206943E+04 0.102861E+17
0.235521E-01 0.326374E+07 0.240956E+04 0.206941E+04 0.102863E+17
0.264962E-01 0.326366E+07 0.240954E+04 0.206940E+04 0.102864E+17
0.294402E-01 0.326357E+07 0.240952E+04 0.206939E+04 0.102865E+17
0.323842E-01 0.326347E+07 0.240949E+04 0.206937E+04 0.102867E+17
0.353282E-01 0.326336E+07 0.240946E+04 0.206936E+04 0.102869E+17
0.382722E-01 0.326325E+07 0.240943E+04 0.206934E+04 0.102871E+17
0.412163E-01 0.326312E+07 0.240940E+04 0.206932E+04 0.102873E+17
0.441603E-01 0.326298E+07 0.240936E+04 0.206930E+04 0.102876E+17
0.471043E-01 0.326284E+07 0.240932E+04 0.206927E+04 0.102878E+17
0.500483E-01 0.326268E+07 0.240928E+04 0.206925E+04 0.102881E+17
0.529923E-01 0.326252E+07 0.240923E+04 0.206922E+04 0.102884E+17
0.559364E-01 0.326235E+07 0.240919E+04 0.206919E+04 0.102887E+17
0.588804E-01 0.326216E+07 0.240914E+04 0.206917E+04 0.102890E+17
0.618244E-01 0.326197E+07 0.240909E+04 0.206914E+04 0.102893E+17
0.647684E-01 0.326177E+07 0.240903E+04 0.206910E+04 0.102897E+17
0.677124E-01 0.326156E+07 0.240897E+04 0.206907E+04 0.102900E+17
0.706564E-01 0.326134E+07 0.240892E+04 0.206904E+04 0.102904E+17
0.736005E-01 0.326111E+07 0.240885E+04 0.206900E+04 0.102908E+17
