  1.22843143E+15  8049.55254  5729.0045
  1.28632562E+15  7866.32235  5600.29584
  1.34694828E+15  7687.26299  5474.50363
  1.410428E+15  7512.27952  5351.65836
  1.47689942E+15  7341.27917  5231.52632
  1.54650355E+15  7174.17125  5114.23878
  1.61938802E+15  7010.86717  4999.67578
  1.69570742E+15  6851.28035  4887.77404
  1.77562365E+15  6695.32617  4778.47393
  1.85930621E+15  6542.92194  4671.71768
  1.94693262E+15  6393.98686  4567.44399
  2.03868872E+15  6248.44195  4465.59387
  2.13476916E+15  6106.21004  4365.98518
  2.23537773E+15  5967.21573  4268.70351
  2.34072784E+15  5831.38532  4173.698
  2.45104295E+15  5698.64678  4080.91933
  2.56655704E+15  5568.92975  3990.32352
  2.68751515E+15  5442.16543  3901.8792
  2.81417383E+15  5318.28662  3815.4563
  2.94680176E+15  5197.22764  3731.10115
  3.08568025E+15  5078.92429  3648.74205
  3.23110388E+15  4963.31386  3568.29069
  3.38338111E+15  4850.33504  3489.65741
  3.54283495E+15  4739.92794  3412.8261
  3.70980362E+15  4632.03401  3337.8723
  3.88464128E+15  4526.59604  3264.69422
  4.06771878E+15  4423.55814  3193.24967
  4.25942446E+15  4322.86566  3123.50674
  4.46016495E+15  4224.46522  3055.42567
  4.67036605E+15  4128.30465  2988.96512
  4.89047362E+15  4034.33297  2924.09599
  5.12095454E+15  3942.50034  2860.77154
  5.3622977E+15  3852.75807  2798.8548
  5.615015E+15  3765.05859  2738.37482
  5.8796425E+15  3679.3554  2679.35267
  6.15674152E+15  3595.60304  2621.71549
  6.44689981E+15  3513.75712  2565.53426
  6.75073283E+15  3433.77425  2510.72201
  7.06888507E+15  3355.612  2457.26451
  7.40203136E+15  3279.22895  2405.08134
  7.75087835E+15  3204.58458  2354.19165
  8.11616599E+15  3131.63933  2304.56214
  8.49866911E+15  3060.35452  2256.13459
  8.89919905E+15  2990.69235  2208.834
  9.31860538E+15  2922.61588  2162.67101
  9.75777772E+15  2856.08902  2117.60407
  1.02176476E+16  2791.07649  2073.69239
  1.06991905E+16  2727.54384  2030.93266
  1.12034278E+16  2665.45736  1989.24985
  1.17314291E+16  2604.78414  1948.62158
  1.22843143E+16  2545.49202  1909.03082
  1.28632562E+16  2487.54954  1870.37686
  1.34694828E+16  2430.926  1832.51961
  1.410428E+16  2375.59137  1795.6452
  1.47689942E+16  2321.51631  1759.73493
  1.54650355E+16  2268.67215  1724.77065
  1.61938802E+16  2217.03086  1690.73565
  1.69570742E+16  2166.56508  1657.64325
  1.77562365E+16  2117.24804  1625.37088
  1.85930621E+16  2069.05359  1594.01606
  1.94693262E+16  2021.95618  1563.39743
  2.03868872E+16  1975.93084  1533.48482
  2.13476916E+16  1930.95316  1504.40446
  2.23537773E+16  1886.9993  1476.04059
  2.34072784E+16  1844.04595  1448.48082
  2.45104295E+16  1802.07034  1421.67801
  2.56655704E+16  1761.05021  1395.61599
  2.68751515E+16  1720.96382  1370.27994
  2.81417383E+16  1681.7899  1345.65484
  2.94680176E+16  1643.50769  1321.71045
  3.08568025E+16  1606.09688  1298.44807
  3.23110388E+16  1569.53765  1275.6022
  3.38338111E+16  1533.81062  1253.3834
  3.54283495E+16  1498.89682  1231.80937
  3.70980362E+16  1464.77777  1210.86787
  3.88464128E+16  1431.43535  1190.54911
  4.06771878E+16  1398.85191  1170.83765
  4.25942446E+16  1367.01015  1151.74812
  4.46016495E+16  1335.8932  1133.19124
  4.67036605E+16  1305.48456  1115.21655
  4.89047362E+16  1275.7681  1097.70614
  5.12095454E+16  1246.72807  1080.57196
  5.3622977E+16  1218.34908  1063.94727
  5.615015E+16  1190.61607  1047.93162
  5.8796425E+16  1163.51434  1032.44101
  6.15674152E+16  1137.02952  1017.4588
  6.44689981E+16  1111.14757  1002.96237
  6.75073283E+16  1085.85476  988.848178
  7.06888507E+16  1061.13769  974.863523
  7.40203136E+16  1036.98324  961.362114
  7.75087835E+16  1013.37862  948.335657
  8.11616599E+16  990.31131  935.775359
  8.49866911E+16  967.769073  923.681156
  8.89919905E+16  945.739959  912.022871
  9.31860538E+16  924.21229  900.779749
  9.75777772E+16  903.174649  889.637362
  1.02176476E+17  882.615884  878.888637
  1.06991905E+17  862.525094  868.520185
  1.12034278E+17  842.891626  858.533426
  1.17314291E+17  823.70507  848.917664
  1.22843143E+17  804.955254  839.665362
  1.28632562E+17  786.632235  830.746614
  1.34694828E+17  768.726299  822.169456
  1.410428E+17  751.227952  813.608139
  1.47689942E+17  734.127917  805.222094
  1.54650355E+17  717.417125  797.169699
  1.61938802E+17  701.086717  789.446347
  1.69570742E+17  685.128035  782.074678
  1.77562365E+17  669.532617  775.029234
  1.85930621E+17  654.292194  768.266011
  1.94693262E+17  639.398686  761.543034
  2.03868872E+17  624.844195  754.977858
  2.13476916E+17  610.621004  748.701106
  2.23537773E+17  596.721573  742.723325
  2.34072784E+17  583.138532  737.034262
  2.45104295E+17  569.864678  731.601811
  2.56655704E+17  556.892975  726.414269
  2.68751515E+17  544.216543  720.871193
  2.81417383E+17  531.828662  715.610649
  2.94680176E+17  519.722764  710.624736
  3.08568025E+17  507.892429  705.999702
  3.23110388E+17  496.331386  701.601093
  3.38338111E+17  485.033504  697.142459
  3.54283495E+17  473.992794  692.751586
  3.70980362E+17  463.203401  688.624038
  3.88464128E+17  452.659604  684.758552
  4.06771878E+17  442.355814  681.125957
  4.25942446E+17  432.286566  677.640484
  4.46016495E+17  422.446522  673.706638
  4.67036605E+17  412.830465  670.038837
  4.89047362E+17  403.433297  666.633244
  5.12095454E+17  394.250034  663.491367
  5.3622977E+17  385.275807  660.495964
  5.615015E+17  376.505859  657.301272
  5.8796425E+17  367.93554  654.306707
  6.15674152E+17  359.560304  651.526179
  6.44689981E+17  351.375712  648.812565
  6.75073283E+17  343.377425  646.520659
  7.06888507E+17  335.5612  643.793836
  7.40203136E+17  327.922895  641.021921
  7.75087835E+17  320.458458  638.46036
  8.11616599E+17  313.163933  636.105601
  8.49866911E+17  306.035452  633.951666
  8.89919905E+17  299.069235  631.887314
  9.31860538E+17  292.261588  629.564151
  9.75777772E+17  285.608902  627.335633
  1.02176476E+18  279.107649  625.342859
  1.06991905E+18  272.754384  623.695859
  1.12034278E+18  266.545736  621.82653
  1.17314291E+18  260.478414  619.619895
  1.22843143E+18  254.549202  617.623293
  1.28632562E+18  248.754954  615.829527
  1.34694828E+18  243.0926  614.232233
  1.410428E+18  237.559137  612.656498
  1.47689942E+18  232.151631  610.78406
  1.54650355E+18  226.867215  609.107395
  1.61938802E+18  221.703086  607.551941
  1.69570742E+18  216.656508  606.312831
  1.77562365E+18  211.724804  604.906715
  1.85930621E+18  206.905359  603.092092
  1.94693262E+18  202.195618  601.457591
  2.03868872E+18  197.593084  600.020109
  2.13476916E+18  193.095316  598.884882
  2.23537773E+18  188.69993  597.363075
  2.34072784E+18  184.404595  595.8858
  2.45104295E+18  180.207034  594.567913
  2.56655704E+18  176.105021  593.327531
  2.68751515E+18  172.096382  592.491512
  2.81417383E+18  168.17899  590.92517
  2.94680176E+18  164.350769  589.424366
  3.08568025E+18  160.609688  588.111766
  3.23110388E+18  156.953765  586.990122
  3.38338111E+18  153.381062  585.98473
  3.54283495E+18  149.889682  584.614066
  3.70980362E+18  146.477777  583.319546
  3.88464128E+18  143.143535  582.167018
  4.06771878E+18  139.885191  581.074893
  4.25942446E+18  136.701015  580.380688
  4.46016495E+18  133.58932  578.965286
  4.67036605E+18  130.548456  577.587318
  4.89047362E+18  127.57681  576.378781
  5.12095454E+18  124.672807  575.340961
  5.3622977E+18  121.834908  574.433771
  5.615015E+18  119.061607  573.124805
  5.8796425E+18  116.351434  571.969548
  6.15674152E+18  113.702952  570.902666
  6.44689981E+18  111.114757  570.091625
  6.75073283E+18  108.585476  569.037323
  7.06888507E+18  106.113769  567.83581
  7.40203136E+18  103.698324  566.53978
  7.75087835E+18  101.337862  565.392582
  8.11616599E+18  99.031131  564.399198
  8.49866911E+18  96.7769073  563.499902
  8.89919905E+18  94.5739959  562.346268
  9.31860538E+18  92.421229  561.123099
  9.75777772E+18  90.3174649  560.039768
  1.02176476E+19  88.2615884  558.985112
  1.06991905E+19  86.2525094  558.233513
  1.12034278E+19  84.2891626  557.179202
  1.17314291E+19  82.370507  555.897811
  1.22843143E+19  80.4955254  554.623301
  1.28632562E+19  78.6632235  553.480632
  1.34694828E+19  76.8726299  552.47692
  1.410428E+19  75.1227952  551.55495
  1.47689942E+19  73.4127917  550.400433
  1.54650355E+19  71.7417125  549.147314
  1.61938802E+19  70.1086717  548.040364
  1.69570742E+19  68.5128035  546.958768
  1.77562365E+19  66.9532617  546.261177
  1.85930621E+19  65.4292194  545.176762
  1.94693262E+19  63.9398686  543.67091
  2.03868872E+19  62.4844195  542.391756
  2.13476916E+19  61.0621004  541.23345
  2.23537773E+19  59.6721573  540.19439
  2.34072784E+19  58.3138532  539.231408
  2.45104295E+19  56.9864678  537.955248
  2.56655704E+19  55.6892975  536.657614
  2.68751515E+19  54.4216543  535.475702
  2.81417383E+19  53.1828662  534.323102
  2.94680176E+19  51.9722764  533.420011
  3.08568025E+19  50.7892429  532.223426
