  3.23110388E+14  1.77421035E+09  1.8049877E+12
  3.38338111E+14  1.63156773E+09  1.65987065E+12
  3.54283495E+14  1.50039327E+09  1.5264207E+12
  3.70980362E+14  1.37976495E+09  1.40369983E+12
  3.88464128E+14  1.26883488E+09  1.29084545E+12
  4.06771878E+14  1.16682334E+09  1.18706431E+12
  4.25942446E+14  1.07301331E+09  1.09162694E+12
  4.46016495E+14  986745395.  1.00386254E+12
  4.67036605E+14  907413233.  9.23154194E+11
  4.89047362E+14  834459202.  8.48934624E+11
  5.12095454E+14  767370515.  7.80682145E+11
  5.3622977E+14  705675611.  7.17917016E+11
  5.615015E+14  648940842.  6.60198065E+11
  5.8796425E+14  596767424.  6.07119591E+11
  6.15674152E+14  548788634.  5.58308509E+11
  6.44689981E+14  504667233.  5.13421731E+11
  6.75073283E+14  464093096.  4.72143752E+11
  7.06888507E+14  426781031.  4.34184431E+11
  7.40203136E+14  392468774.  3.99276957E+11
  7.75087835E+14  360915146.  3.67175967E+11
  8.11616599E+14  331898361.  3.37655826E+11
  8.49866911E+14  305214462.  3.10509039E+11
  8.89919905E+14  280675890.  2.85544794E+11
  9.31860538E+14  258110165.  2.6258762E+11
  9.75777772E+14  237358675.  2.41476152E+11
  1.02176476E+15  218275559.  2.22062E+11
  1.06991905E+15  200726683.  2.04208703E+11
  1.12034278E+15  184588699.  1.87790772E+11
  1.17314291E+15  169748173.  1.72692806E+11
  1.22843143E+15  156100793.  1.58808684E+11
  1.28632562E+15  143550632.  1.46040815E+11
  1.34694828E+15  132009476.  1.34299454E+11
  1.410428E+15  121396204.  1.23502073E+11
  1.47689942E+15  111636216.  1.13572778E+11
  1.54650355E+15  102660910.  1.04441776E+11
  1.61938802E+15  94407198.  9.60448863E+10
  1.69570742E+15  86817066.7  8.83230885E+10
  1.77562365E+15  79837165.2  8.12221062E+10
  1.85930621E+15  73418432.5  7.46920272E+10
  1.94693262E+15  67515751.8  6.86869523E+10
  2.03868872E+15  62087633.7  6.31646722E+10
  2.13476916E+15  57095924.3  5.80863713E+10
  2.23537773E+15  52505537.4  5.34163547E+10
  2.34072784E+15  48284207.6  4.91217971E+10
  2.45104295E+15  44402263.3  4.51725125E+10
  2.56655704E+15  40832418.9  4.15407417E+10
  2.68751515E+15  37549582.1  3.82009574E+10
  2.81417383E+15  34530678.2  3.51296843E+10
  2.94680176E+15  31754487.5  3.23053348E+10
  3.08568025E+15  29201496.5  2.97080569E+10
  3.23110388E+15  26853760.3  2.73195944E+10
  3.38338111E+15  24694777.  2.5123159E+10
  3.54283495E+15  22709371.1  2.31033122E+10
  3.70980362E+15  20883587.6  2.12458567E+10
  3.88464128E+15  19204593.  1.95377364E+10
  4.06771878E+15  17660585.9  1.79669454E+10
  4.25942446E+15  16240713.6  1.65224424E+10
  4.46016495E+15  14934995.9  1.51940743E+10
  4.67036605E+15  13734255.1  1.39725041E+10
  4.89047362E+15  12630051.1  1.28491455E+10
  5.12095454E+15  11614622.7  1.18161024E+10
  5.3622977E+15  10680832.6  1.08661137E+10
  5.615015E+15  9822117.12  9.99250207E+09
  5.8796425E+15  9032440.47  9.18912685E+09
  6.15674152E+15  8306252.1  8.45034124E+09
  6.44689981E+15  7638447.68  7.77095237E+09
  6.75073283E+15  7024333.26  7.14618487E+09
  7.06888507E+15  6459592.3  6.5716473E+09
  7.40203136E+15  5940255.27  6.04330129E+09
  7.75087835E+15  5462671.79  5.55743315E+09
  8.11616599E+15  5023484.98  5.11062773E+09
  8.49866911E+15  4619607.82  4.69974448E+09
  8.89919905E+15  4248201.5  4.32189535E+09
  9.31860538E+15  3906655.43  3.97442446E+09
  9.75777772E+15  3592568.92  3.65488946E+09
  1.02176476E+16  3303734.27  3.36104438E+09
  1.06991905E+16  3038121.29  3.09082379E+09
  1.12034278E+16  2793863.01  2.84232835E+09
  1.17314291E+16  2569242.56  2.61381139E+09
  1.22843143E+16  2362681.11  2.4036667E+09
  1.28632562E+16  2172726.73  2.21041718E+09
  1.34694828E+16  1998044.28  2.03270449E+09
  1.410428E+16  1837405.91  1.86927952E+09
  1.47689942E+16  1689682.51  1.71899355E+09
  1.54650355E+16  1553835.75  1.58079024E+09
  1.61938802E+16  1428910.77  1.45369818E+09
  1.69570742E+16  1314029.48  1.33682404E+09
  1.77562365E+16  1208384.39  1.22934632E+09
  1.85930621E+16  1111232.94  1.13050958E+09
  1.94693262E+16  1021892.26  1.03961909E+09
  2.03868872E+16  939734.364  956036002.
  2.13476916E+16  864181.785  879172807.
  2.23537773E+16  794703.468  808489245.
  2.34072784E+16  730811.055  743488485.
  2.45104295E+16  672055.451  683713644.
  2.56655704E+16  618023.669  628744569.
  2.68751515E+16  568335.924  578194887.
  2.81417383E+16  522642.964  531709288.
  2.94680176E+16  480623.618  488961029.
  3.08568025E+16  441982.535  449649637.
  3.23110388E+16  406448.11  413498794.
  3.38338111E+16  373770.575  380254399.
  3.54283495E+16  343720.241  349682781.
  3.70980362E+16  316085.889  321569053.
  3.88464128E+16  290673.278  295715608.
  4.06771878E+16  267303.785  271940722.
  4.25942446E+16  245813.148  250077286.
  4.46016495E+16  226050.311  229971621.
  4.67036605E+16  207876.362  211482408.
  4.89047362E+16  191163.559  194479687.
  5.12095454E+16  175794.429  178843947.
  5.3622977E+16  161660.943  164465287.
  5.615015E+16  148663.758  151242639.
  5.8796425E+16  136711.519  139083063.
  6.15674152E+16  125720.213  127901090.
  6.44689981E+16  119657.523  119207204.
  6.75073283E+16  114272.047  111250636.
  7.06888507E+16  109128.958  103825134.
  7.40203136E+16  104217.346  96895252.9
  7.75087835E+16  99526.7926  90427911.5
  8.11616599E+16  95047.3491  84392237.4
  8.49866911E+16  90769.5137  78759418.5
  8.89919905E+16  86684.2126  73502566.
  9.31860538E+16  82782.7804  68596585.8
  9.75777772E+16  79056.9415  64018058.8
  1.02176476E+17  75498.793  59745128.7
  1.06991905E+17  72100.7876  55757398.3
  1.12034278E+17  68855.7176  52035831.7
  1.17314291E+17  65756.6998  48562663.8
  1.22843143E+17  62797.1608  45321314.8
  1.28632562E+17  59970.823  42296312.
  1.34694828E+17  57271.6913  39473215.1
  1.410428E+17  54694.0406  36838547.7
  1.47689942E+17  52232.4033  34379733.1
  1.54650355E+17  49881.5579  32085033.8
  1.61938802E+17  47636.5179  29943495.8
  1.69570742E+17  45492.5215  27944896.2
  1.77562365E+17  43445.0207  26079694.6
  1.85930621E+17  41489.6727  24338987.1
  1.94693262E+17  39622.3298  22714464.4
  2.03868872E+17  37839.0312  21198371.6
  2.13476916E+17  36135.9943  19783471.5
  2.23537773E+17  34509.6066  18463009.8
  2.34072784E+17  32956.4185  17230683.3
  2.45104295E+17  31473.1353  16080609.3
  2.56655704E+17  30056.6109  15007297.8
  2.68751515E+17  28703.8405  14005625.2
  2.81417383E+17  27411.9549  13070810.
  2.94680176E+17  26178.2137  12198389.6
  3.08568025E+17  25000.  11384199.6
  3.23110388E+17  23874.8147  10624353.2
  3.38338111E+17  22800.271  9915223.33
  3.54283495E+17  21774.0897  9253424.82
  3.70980362E+17  20794.0943  8635798.51
  3.88464128E+17  19858.2059  8059396.1
  4.06771878E+17  18964.4394  7521466.07
  4.25942446E+17  18110.899  7019440.56
  4.46016495E+17  17295.7743  6550923.09
  4.67036605E+17  16517.3362  6113677.15
  4.89047362E+17  15773.9336  5705615.49
  5.12095454E+17  15063.9897  5324790.2
  5.3622977E+17  14385.9984  4969383.35
  5.615015E+17  13738.5218  4637698.39
  5.8796425E+17  13120.1865  4328151.96
  6.15674152E+17  12529.6808  4039266.44
  6.44689981E+17  11965.7523  3769662.77
  6.75073283E+17  11427.2047  3518054.
  7.06888507E+17  10912.8958  3283239.02
  7.40203136E+17  10421.7346  3064096.94
  7.75087835E+17  9952.67926  2859581.65
  8.11616599E+17  9504.73491  2668716.87
  8.49866911E+17  9076.95137  2490591.5
  8.89919905E+17  8668.42126  2324355.22
  9.31860538E+17  8278.27804  2169214.51
  9.75777772E+17  7905.69415  2024428.77
  1.02176476E+18  7549.8793  1889306.86
  1.06991905E+18  7210.07876  1763203.75
  1.12034278E+18  6885.57176  1645517.48
  1.17314291E+18  6575.66998  1535686.27
  1.22843143E+18  6279.71608  1433185.81
  1.28632562E+18  5997.0823  1337526.82
  1.34694828E+18  5727.16913  1248252.66
  1.410428E+18  5469.40406  1164937.16
  1.47689942E+18  5223.24033  1087182.62
  1.54650355E+18  4988.15579  1014617.86
  1.61938802E+18  4763.65179  946896.477
  1.69570742E+18  4549.25215  883695.21
  1.77562365E+18  4344.50207  824712.355
  1.85930621E+18  4148.96727  769666.352
  1.94693262E+18  3962.23298  718294.433
  2.03868872E+18  3783.90312  670351.369
  2.13476916E+18  3613.59943  625608.298
  2.23537773E+18  3450.96066  583851.635
  2.34072784E+18  3295.64185  544882.049
  2.45104295E+18  3147.31353  508513.516
  2.56655704E+18  3005.66109  474572.426
  2.68751515E+18  2870.38405  442896.757
  2.81417383E+18  2741.19549  413335.304
  2.94680176E+18  2617.82137  385746.95
  3.08568025E+18  2500.  360000.
  3.23110388E+18  2387.48147  335971.548
  3.38338111E+18  2280.0271  313546.892
  3.54283495E+18  2177.40897  292618.986
  3.70980362E+18  2079.40943  273087.927
  3.88464128E+18  1985.82059  254860.482
  4.06771878E+18  1896.44394  237849.641
  4.25942446E+18  1811.0899  221974.201
  4.46016495E+18  1729.57743  207158.377
  4.67036605E+18  1651.73362  193331.447
  4.89047362E+18  1577.39336  180427.404
  5.12095454E+18  1506.39897  168384.651
  5.3622977E+18  1438.59984  157145.7
  5.615015E+18  1373.85218  146656.9
  5.8796425E+18  1312.01865  136868.183
  6.15674152E+18  1252.96808  127732.82
  6.44689981E+18  1196.57523  119207.204
  6.75073283E+18  1142.72047  111250.636
  7.06888507E+18  1091.28958  103825.134
  7.40203136E+18  1042.17346  96895.2529
  7.75087835E+18  995.267926  90427.9115
  8.11616599E+18  950.473491  84392.2374
  8.49866911E+18  907.695137  78759.4185
  8.89919905E+18  866.842126  73502.566
  9.31860538E+18  827.827804  68596.5858
  9.75777772E+18  790.569415  64018.0588
  1.02176476E+19  754.98793  59745.1287
  1.06991905E+19  721.007876  55757.3983
  1.12034278E+19  688.557176  52035.8317
  1.17314291E+19  657.566998  48562.6638
  1.22843143E+19  627.971608  45321.3148
  1.28632562E+19  599.70823  42296.312
  1.34694828E+19  572.716913  39473.2151
  1.410428E+19  546.940406  36838.5477
  1.47689942E+19  522.324033  34379.7331
  1.54650355E+19  498.815579  32085.0338
  1.61938802E+19  476.365179  29943.4958
  1.69570742E+19  454.925215  27944.8962
  1.77562365E+19  434.450207  26079.6946
  1.85930621E+19  414.896727  24338.9871
  1.94693262E+19  396.223298  22714.4644
  2.03868872E+19  378.390312  21198.3716
  2.13476916E+19  361.359943  19783.4715
  2.23537773E+19  345.096066  18463.0098
  2.34072784E+19  329.564185  17230.6833
  2.45104295E+19  314.731353  16080.6093
  2.56655704E+19  300.566109  15007.2978
  2.68751515E+19  287.038405  14005.6252
  2.81417383E+19  274.119549  13070.81
  2.94680176E+19  261.782137  12198.3896
  3.08568025E+19  250.  11384.1996
