  -21.7003564958286  8.49878613310083  4.636483664823022E-004  4.97274999999999  0.733056587820199  5.252315676201396E-002  2.91668965101741  1412.99295454195  0.265930254941658  1.043706566755269E-004  9.259390104789134E-005
  -21.0719910286014  8.59077523163463  4.636483664823022E-004  4.97274842434943  0.733056587820199  5.252315676201396E-002  2.91596420420916  1412.99295454193  0.265930254941658  1.043706566755269E-004  9.259390104789134E-005
  -19.7604551934443  8.71821726345124  4.636483664822114E-004  4.97274755826770  0.733056587820199  5.252315676201396E-002  2.91563849955864  1412.99295454196  0.265930254941658  1.043706566755061E-004  9.259390100712690E-005
  -18.2487691328640  8.86018587600493  4.636483664798020E-004  4.97274699536732  0.733056587820199  5.252315676201396E-002  2.91542457143471  1412.99295454194  0.265930254941658  1.043706566752450E-004  9.259390097743795E-005
  -16.9127657104468  9.00098549845008  4.636483664747513E-004  4.97274604928981  0.733056587820199  5.252315676201396E-002  2.91504819526818  1412.99295454195  0.265930254941658  1.043706566750950E-004  9.259390094445246E-005
  -15.8259090009194  9.12988805516427  4.636483664577932E-004  4.97274392808469  0.733056587820199  5.252315676201396E-002  2.91423350262654  1412.99295454194  0.265930254941658  1.043706566745465E-004  9.259390083109810E-005
  -14.9674334617384  9.24109760588932  4.636483664128356E-004  4.97273938646778  0.733056587820201  5.252315676201396E-002  2.91271549570772  1412.99295454194  0.265930254941658  1.043706566732771E-004  9.259390052859684E-005
  -14.2652418291951  9.33659650668118  4.636483663360361E-004  4.97273034787355  0.733056587820207  5.252315676201396E-002  2.91035724772092  1412.99295454195  0.265930254941658  1.043706566717613E-004  9.259390000459890E-005
  -13.6515528842658  9.42260112404409  4.636483662424803E-004  4.97271313362429  0.733056587820221  5.252315676201396E-002  2.90716507736713  1412.99295454197  0.265930254941657  1.043706566715158E-004  9.259389934834740E-005
  -13.0902936264151  9.50455685046974  4.636483661498375E-004  4.97268106537200  0.733056587820247  5.252315676201396E-002  2.90320111609085  1412.99295454198  0.265930254941657  1.043706566745016E-004  9.259389866231997E-005
  -12.5685017061419  9.58630705812178  4.636483660711045E-004  4.97262235979633  0.733056587820291  5.252315676201396E-002  2.89853033720185  1412.99295454203  0.265930254941655  1.043706566829751E-004  9.259389801277710E-005
  -12.0860104884397  9.67084448137746  4.636483660153426E-004  4.97251720888045  0.733056587820363  5.252315676201396E-002  2.89320953443335  1412.99295454212  0.265930254941653  1.043706566995650E-004  9.259389743409239E-005
  -11.6505168728257  9.76099411960092  4.636483659891652E-004  4.97233446279237  0.733056587820472  5.252315676201396E-002  2.88729223651112  1412.99295454244  0.265930254941651  1.043706567270392E-004  9.259389694183520E-005
  -11.2737207893804  9.85961708073248  4.636483659965200E-004  4.97202854580157  0.733056587820625  5.252315676201396E-002  2.88082540805327  1412.99295454317  0.265930254941646  1.043706567676668E-004  9.259389653839051E-005
  -10.9592594520985  9.96839662641041  4.636483659965185E-004  4.97153032321936  0.733056587820624  5.252315676201396E-002  2.87377312550316  1412.99295454514  0.265930254941647  1.043706567676675E-004  9.259389653843089E-005
  -10.6875768046290  10.0859639959171  4.636483659965177E-004  4.97071460113755  0.733056587820624  5.252315676201396E-002  2.86588862860302  1412.99295455074  0.265930254941647  1.043706567676679E-004  9.259389653844416E-005
  -10.4452468480236  10.2117323985841  4.636483659965167E-004  4.96938158292122  0.733056587820624  5.252315676201396E-002  2.85692428042489  1412.99295456554  0.265930254941647  1.043706567676686E-004  9.259389653845577E-005
  -10.2617002073103  10.3512867588828  4.636483659965141E-004  4.96730445116889  0.733056587820624  5.252315676201396E-002  2.84694569658222  1412.99295459687  0.265930254941647  1.043706567676694E-004  9.259389653846377E-005
  -10.1620622688112  10.5104688440750  4.636483659965154E-004  4.96418634663512  0.733056587820624  5.252315676201396E-002  2.83589401084648  1412.99295466521  0.265930254941647  1.043706567676690E-004  9.259389653846421E-005
  -10.1202565121421  10.6875515998520  4.636483659965165E-004  4.95939858257965  0.733056587820624  5.252315676201396E-002  2.82300540237553  1412.99295484822  0.265930254941647  1.043706567676708E-004  9.259389653845920E-005
  -10.0781974955291  10.8735859645571  4.636483659965158E-004  4.95156283066521  0.733056587820624  5.252315676201396E-002  2.80687319473453  1412.99295542144  0.265930254941647  1.043706567676704E-004  9.259389653844714E-005
  -9.97357707747807  11.0552461821716  4.636483659965164E-004  4.93797968746892  0.733056587820624  5.252315676201396E-002  2.78589916000497  1412.99295732000  0.265930254941647  1.043706567676629E-004  9.259389653843362E-005
  -9.81880520007632  11.2310370793441  4.636483659965151E-004  4.91512549798697  0.733056587820624  5.252315676201396E-002  2.75978477452973  1412.99296209510  0.265930254941647  1.043706567676595E-004  9.259389653842387E-005
  -9.69960613352350  11.4154193585194  4.636483659965123E-004  4.87962452032823  0.733056587820624  5.252315676201396E-002  2.72946702489583  1412.99297194332  0.265930254941647  1.043706567676563E-004  9.259389653841581E-005
  -9.64684820600987  11.6129758429062  4.636483659965200E-004  4.82753292333734  0.733056587820624  5.252315676201396E-002  2.69502934803108  1412.99299185537  0.265930254941647  1.043706567676546E-004  9.259389653841145E-005
  -9.63104432072401  11.8131808219241  4.636483659965268E-004  4.75432481551989  0.733056587820624  5.252315676201396E-002  2.65588843934899  1412.99302834060  0.265930254941647  1.043706567676528E-004  9.259389653840627E-005
  -9.62694722086910  12.0049866452871  4.636483659965204E-004  4.65707159861511  0.733056587820624  5.252315676201396E-002  2.61218464267107  1412.99308444553  0.265930254941647  1.043706567676514E-004  9.259389653840254E-005
