10000
0.18
0.000000E+00 0.126387E+16 0.126090E+06 0.891591E+05 0.500736E+13
0.100000E-02 0.111196E+14 0.257928E+05 0.183017E+05 0.118986E+15
0.200000E-02 0.475844E+13 0.203918E+05 0.145005E+05 0.189687E+15
0.300000E-02 0.290016E+13 0.177716E+05 0.126602E+05 0.248996E+15
0.400000E-02 0.204227E+13 0.161177E+05 0.115006E+05 0.301911E+15
0.500001E-02 0.155643E+13 0.149401E+05 0.106763E+05 0.350514E+15
0.600001E-02 0.124690E+13 0.140410E+05 0.100478E+05 0.395928E+15
0.700001E-02 0.103392E+13 0.133222E+05 0.954601E+04 0.438844E+15
0.800001E-02 0.879186E+12 0.127285E+05 0.913214E+04 0.479729E+15
0.900001E-02 0.762118E+12 0.122263E+05 0.878241E+04 0.518912E+15
0.100000E-01 0.670726E+12 0.117932E+05 0.848118E+04 0.556642E+15
0.110000E-01 0.597573E+12 0.114142E+05 0.821787E+04 0.593107E+15
0.120000E-01 0.537811E+12 0.110785E+05 0.798485E+04 0.628458E+15
0.130000E-01 0.488154E+12 0.107779E+05 0.777653E+04 0.662817E+15
0.140000E-01 0.446295E+12 0.105066E+05 0.758866E+04 0.696283E+15
0.150000E-01 0.410576E+12 0.102599E+05 0.741798E+04 0.728941E+15
0.160000E-01 0.379768E+12 0.100341E+05 0.726192E+04 0.760859E+15
0.170000E-01 0.352950E+12 0.982626E+04 0.711843E+04 0.792100E+15
0.180000E-01 0.329412E+12 0.963402E+04 0.698584E+04 0.822715E+15
0.190000E-01 0.308601E+12 0.945544E+04 0.686278E+04 0.852750E+15
0.200000E-01 0.290082E+12 0.928889E+04 0.674813E+04 0.882244E+15
0.210000E-01 0.273506E+12 0.913302E+04 0.664092E+04 0.911234E+15
0.220000E-01 0.258589E+12 0.898667E+04 0.654036E+04 0.939751E+15
0.230000E-01 0.245101E+12 0.884887E+04 0.644575E+04 0.967822E+15
0.240000E-01 0.232851E+12 0.871878E+04 0.635651E+04 0.995474E+15
0.250000E-01 0.221681E+12 0.859566E+04 0.627213E+04 0.102273E+16
0.260000E-01 0.211458E+12 0.847888E+04 0.619217E+04 0.104961E+16
0.270000E-01 0.202069E+12 0.836790E+04 0.611623E+04 0.107613E+16
0.280000E-01 0.193419E+12 0.826221E+04 0.604398E+04 0.110231E+16
0.290000E-01 0.185427E+12 0.816139E+04 0.597513E+04 0.112817E+16
0.300000E-01 0.178021E+12 0.806507E+04 0.590938E+04 0.115372E+16
0.310000E-01 0.171142E+12 0.797288E+04 0.584653E+04 0.117897E+16
0.320000E-01 0.164737E+12 0.788454E+04 0.578635E+04 0.120394E+16
0.330000E-01 0.158760E+12 0.779977E+04 0.572861E+04 0.122864E+16
0.340000E-01 0.153170E+12 0.771832E+04 0.567319E+04 0.125308E+16
0.350000E-01 0.147932E+12 0.763997E+04 0.561992E+04 0.127726E+16
0.360000E-01 0.143015E+12 0.756451E+04 0.556866E+04 0.130121E+16
0.370000E-01 0.138391E+12 0.749177E+04 0.551929E+04 0.132492E+16
0.380000E-01 0.134035E+12 0.742157E+04 0.547167E+04 0.134841E+16
0.390000E-01 0.129925E+12 0.735376E+04 0.542572E+04 0.137168E+16
0.400000E-01 0.126042E+12 0.728820E+04 0.538130E+04 0.139474E+16
0.410000E-01 0.122367E+12 0.722476E+04 0.533835E+04 0.141760E+16
0.420000E-01 0.118885E+12 0.716333E+04 0.529679E+04 0.144026E+16
0.430000E-01 0.115582E+12 0.710379E+04 0.525654E+04 0.146274E+16
0.440000E-01 0.112444E+12 0.704604E+04 0.521752E+04 0.148503E+16
0.450000E-01 0.109460E+12 0.699000E+04 0.517968E+04 0.150714E+16
0.460000E-01 0.106619E+12 0.693556E+04 0.514296E+04 0.152907E+16
0.470000E-01 0.103911E+12 0.688266E+04 0.510730E+04 0.155084E+16
0.480000E-01 0.101327E+12 0.683122E+04 0.507264E+04 0.157245E+16
